objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-28550,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Winchester, City Museum, 119",119,,"Winchester, City Museum","England,Hampshire,Wonston,Cranbourne Clump",,,,Wonston,Winchester,England,Hampshire,"Wonston, Winchester, Hampshire So21, UK",51.1525161,-1.3257885,,NA,NA,NA,,,,,,,,,,,"Triangular, 6 rivets",,"Display, See new index.",Joellen McGann,https://farm9.staticflickr.com/8620/16024976216_064e4eb1a8_q.jpg,https://farm9.staticflickr.com/8620/16024976216_064e4eb1a8_b.jpg,https://www.flickr.com/photos/MicroPasts/16024976216,superuser,drawA10
BAI-28548,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Winchester, City Museum, 119,Presented by J. Arthur Rank, 8/3/55",119,,"Winchester, City Museum","England,Hampshire,Wonston,Cranbourne Clump",,,,Wonston,Winchester,England,Hampshire,"Wonston, Winchester, Hampshire So21, UK",51.1525161,-1.3257885,,NA,NA,NA,184,,,,,,,,,,,,"Surface find on same barrow as 118.,ND 75",Joellen McGann,https://farm8.staticflickr.com/7495/16050053622_ff3fe24a85_q.jpg,https://farm8.staticflickr.com/7495/16050053622_ff3fe24a85_b.jpg,https://www.flickr.com/photos/MicroPasts/16050053622,superuser,drawA10
BAI-28793,734,Dagger,Rivetted Ogival Grooved Dagger,,NA,Bronze Age,p0gjgrs6qb2,"Ogival, [noted in pencil]","Museum of the Leeds Philosophical  & Literary Society.,  Presented by W. H. Bartholomew Esq. C.E., Headingby.",,,Museum of Leeds Philosophical and Literary Society,"England, Yorkshire, Wakefield (near), Woodnook., Found while excavating a lock at a depth of 24 feet., 1842, Found in gravel bed above shale and below thick alluvial deposits",,,gravel extraction,Woodnook,,England,,,52.877358,-0.598154,,NA,NA,1842,235,67,,249.9,Brown,smooth,,"2-part, hand-drawn illustration with some dimensions., At least 3 different handwritings and inks/pencil on card.  All 3 appear in site information.",,,"The edges of the blade of slightly ogival outline; low-ridged midrib running the whole length of the blade; a hollow fluted grove runs parallel with and close to the cutting edge, behind this is a rounded ridge with V-shaped hollow beyond, defining outer edge of midrib.  Down each side of midrib are three cast or engraved parallel lines, and across bases of midrib three rows of engraved chevron ornament and one row of crossed zigzags; three large rivets at base of blade., Beautiful preservation and finish.","Bowman, W. (ed.) 1855,  Reliquaiae Antiquae Eboracenses, pp 39-40",,Marilyn Kohn,https://farm8.staticflickr.com/7545/16080938967_7f006b422e_q.jpg,https://farm8.staticflickr.com/7545/16080938967_7f006b422e_b.jpg,https://www.flickr.com/photos/MicroPasts/16080938967,most detailed record,dirkspart2
BAI-29131,433,Dagger,Incised Ogival,,NA,Bronze Age,p0gjgrs6qb2,Ogival,"Devizes Museum,Stourhead Collection, 35",35,,Devizes Museum,"England,Dorset,Woodyates,Barrow 20 (Hoare)",,,,Woodyates,,England,Dorset,"Woodyates, Salisbury, Dorset Sp5, UK",50.9737859,-1.9605326,,NA,NA,NA,123,45,,63,,,,"Weight: 2 oz. = 63 gms [?possibly incorrect, my calculation shows 56.7 gms]",,Burnt burial in cinerary urn in Barrow 20 (Hoare).,Pounced dots on centre of blade.,"An. Wilts. I, 242,Devizes Museum Catalogue, Pt. I, 35,DM 1079; GC 349",Seen,Joellen McGann,https://farm8.staticflickr.com/7479/16107456599_0b3617f47d_q.jpg,https://farm8.staticflickr.com/7479/16107456599_0b3617f47d_b.jpg,https://www.flickr.com/photos/MicroPasts/16107456599,superuser,devizes
BAI-30221,727,Dagger,Ogival,,NA,Bronze Age,p0gjgrs6qb2,Ogival,?  Lost.,,,Private Collection,"England, Berks, Valtendon, [...] Manor at Rowenft, Eveninton",,,,Yattendon,,England,Berkshire,"West Berkshire, UK",51.44631345,-1.27588195547029,,NA,NA,NA,,,,,,,,"Site: After Berks, names are virtually illegible.",,,,Archaeology of Berks. p. 51,,Marla Walcott,https://farm9.staticflickr.com/8649/16255482419_85e03047a3_q.jpg,https://farm9.staticflickr.com/8649/16255482419_85e03047a3_b.jpg,https://www.flickr.com/photos/MicroPasts/16255482419,most detailed record,singleA18
BAI-30222,873,Dagger,Ogival,,NA,Bronze Age,p0gjgrs6qb2,,"LONDON, British Museum, W.G.2068",1893.2-5.27,,British Museum,"BERKS,YATTENDON,ROWCROFT,'ENGLAND'S BATTLE'",,,,Yattendon,,England,Berkshire,"Yattendon, Thatcham, West Berkshire Rg18, UK",51.468507,1.197354,SU 53 74,NA,NA,NA,186,,,,bright green-brown patina,"much corroded, point and edges damaged; hilt plate broken",,"Width entry reads ""hilt plate 52, blade 34"",  Patina: no patina entry on card, but have extracted the description of the patina from the 'surface' entry.,  ""S1 C1"" is at the bottom right hand corner of the card.  I wasn't sure if this was part of the Remarks entry or not, so haven't typed it in any of the standard entries above.",Incised ogival lines.  1 rivet survives,BURIAL,,"P.S.A. V, 1870-3, 429,PRBA - BA portfolio,Peake 1931, 51,Gerloff 1975, no's 180 & 187,- exhd.by Silas Palmer",,Jane Williams,https://farm8.staticflickr.com/7457/16440797742_22af9f7b2e_q.jpg,https://farm8.staticflickr.com/7457/16440797742_22af9f7b2e_b.jpg,https://www.flickr.com/photos/MicroPasts/16440797742,most detailed record,singleA18
BAI-40734,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,H.S. Cowper Collection,bought Cassira (dealer), Cairo 1901",,,Private Collection,"Egypt,Abydos",,,,,,Egypt,,"Abydos, Qesm Al Wahat Al Khargah, New Valley Governorate, Egypt",26.183444,31.92263,,NA,NA,NA,326,"blade 55, 45, 19; Ivory hilt piece 58",,227.51,,,blade 4,,,,Condition fairly good,,,Joellen McGann,https://farm1.staticflickr.com/361/17991336404_3d653534f7_q.jpg,https://farm1.staticflickr.com/361/17991336404_3d653534f7_b.jpg,https://www.flickr.com/photos/115096994@N02/17991336404,superuser,ForeignWeapons
BAI-40736,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 20.v.30, Lot 3",,,Private Collection,Egypt,,,auction,,,Egypt,,Egypt,26.2540493,29.2675469,,NA,NA,NA,Blade visible 60,46,,,,,centre 6,,,,"Midrib flanked on each side by 3 fine parallel lines. Blade fitted into a bifurcated wooden handle, probably of later date.",,,Joellen McGann,https://farm1.staticflickr.com/386/18426171718_e0af299b82_q.jpg,https://farm1.staticflickr.com/386/18426171718_e0af299b82_b.jpg,https://www.flickr.com/photos/115096994@N02/18426171718,superuser,ForeignWeapons
BAI-40735,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,Lord Howard de Walden,Belgrave Square, SW",,,Private Collection,Egypt,,,,,,Egypt,,Egypt,26.2540493,29.2675469,,NA,NA,NA,Blade only 228; length overall 319,"blade 44, 39.5",,156.4,Thin mottled light green with traces of copper showing beneath.,Very coppery. Some earth adheres.,"blade 2.5, 8.5",,,,Hilt. The head is same both sides. The other figures beneath are slightly different. Made of carved wood with rounded edges + rivetted to socket blade. Along centre of blade is a rib-square in section + fluted. Blade practically same thickness all along.,,,Joellen McGann,https://farm1.staticflickr.com/320/17993310683_d9d2b140b5_q.jpg,https://farm1.staticflickr.com/320/17993310683_d9d2b140b5_b.jpg,https://www.flickr.com/photos/115096994@N02/17993310683,superuser,ForeignWeapons
BAI-40732,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 14.12.25, Lot 282,Property of Mons. Fenardent",,,Private Collection,?Egypt,,,auction,,,Egypt,,Egypt,26.2540493,29.2675469,,NA,NA,NA,246,blade 30,,,"On other side, patina is mostly powdery light green.","This side of blade is patinated dark brown matte, with spots of encrustment.",blade 3; end of hilt 4 1/4,,,,"The hilt plates are modern, of wood, + held by 2 rivets.",,Label: 13702 LAT,Joellen McGann,https://farm9.staticflickr.com/8870/18587690766_14da1b2855_q.jpg,https://farm9.staticflickr.com/8870/18587690766_14da1b2855_b.jpg,https://www.flickr.com/photos/115096994@N02/18587690766,superuser,ForeignWeapons
BAI-40854,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,"Egypt,Palestine,Plain of Sharon",,,,,,Palestine,,Palestine,31.46242095,34.2627165721307,,NA,NA,NA,294,"blade 20, 64, 70",,226.8,Green,Rough,,,,,Edges damaged,,,Joellen McGann,https://farm9.staticflickr.com/8859/18424838199_82a6f046d8_q.jpg,https://farm9.staticflickr.com/8859/18424838199_82a6f046d8_b.jpg,https://www.flickr.com/photos/115096994@N02/18424838199,superuser,ForeignWeapons
BAI-40853,433,Dagger,C,,NA,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 3312,Sotheby's No. 123/7",3312,,Private Collection,"Palestine,Tel Zarakiyeh,Gath",,,auction,,,Palestine,,Palestine,31.46242095,34.2627165721307,,NA,NA,NA,191.5,blade 7 to 22 + 12.5 when handle part commences,,60.24,Light rusty iron coloured patina.,Rough through chipping of patina. Reddish brown encrustment + traces of light coloured earth.,blade 5,Site: could not be located on map Gath is associated with Tell es-Safi,,,Edge is much broken.,,,Joellen McGann,https://farm1.staticflickr.com/390/18611013625_2cc43a9553_q.jpg,https://farm1.staticflickr.com/390/18611013625_2cc43a9553_b.jpg,https://www.flickr.com/photos/115096994@N02/18611013625,superuser,ForeignWeapons
BAI-40852,433,Dagger,Tanged,,NA,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 3311,Sotheby's No. 123/7",3311,,Private Collection,"Palestine,Tel Zarakiyeh,Gath",,,auction,,,Palestine,,Palestine,31.46242095,34.2627165721307,,NA,NA,NA,205,"23, 18, 8.5",,49.61,Patches of green + reddish brown patina,Roughish + rust colour all over.,3.25,,,,Broken edge. 2 Ridges along centre of blade.,,,Joellen McGann,https://farm9.staticflickr.com/8841/18424886489_11dc7174fe_q.jpg,https://farm9.staticflickr.com/8841/18424886489_11dc7174fe_b.jpg,https://www.flickr.com/photos/115096994@N02/18424886489,superuser,ForeignWeapons
BAI-40850,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Messrs. B. B. + B.W.J. Kent 1919,Tatefield Hall, Beckwithshaw, Harrogate,Bought at sale of canon Greenwell's Collection, June 24th, 1918.",,,Private Collection,"Palestine,Ashdod",,,,,,Palestine,,"Ashdod, Israel",31.7977314,34.6529922,,NA,NA,NA,234,25,,76,Green,,,,,,"Straight sides, tapering towards the point. Narrow rounded rib down centre of blade with grooved line down each side of rib. 4 rivet holes near base of blade; 1 rivet remaining.",,,Joellen McGann,https://farm1.staticflickr.com/478/17988433954_cf865be0a5_q.jpg,https://farm1.staticflickr.com/478/17988433954_cf865be0a5_b.jpg,https://www.flickr.com/photos/115096994@N02/17988433954,superuser,ForeignWeapons
BAI-40855,433,Dagger,Tanged,,NA,Bronze Age,p0gjgrs6qb2,,"Vize Collection, No. 2312,Sotheby's No. 123/7",2312,,Private Collection,"Palestine,Mound o Gezer",,,auction,,,Palestine,,"Gezer, Israel",31.87060365,34.9087613609744,,NA,NA,NA,311,"blade 15.5 to 29; hilt end 9, 13 where bent round",,109.85,No patina,Very rough + encrusted all over with dull green. One side of blade is nearly covered with very light clay coloured earth. (Earth adheres on both sides.),8 blade + 5 to 9.5 at hilt,,,,Shape of hilt is square.,,,Joellen McGann,https://farm1.staticflickr.com/331/18610955475_c76a065f5e_q.jpg,https://farm1.staticflickr.com/331/18610955475_c76a065f5e_b.jpg,https://www.flickr.com/photos/115096994@N02/18610955475,superuser,ForeignWeapons
BAI-40623,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,H. S. Cowpea Collection,Bought at Larnaca 1901 from J. D. Pierides + Michael Karemplaki with 3 others of same type.",,,Private Collection,"Cyprus,Larnaca (bought at)",,,,,,Cyprus,,"Larnaca, Cyprus",34.9236095,33.6236184,,NA,NA,NA,434,"blade 48, 30",,340.33,Green,Rough,blade 12,,,,Point is bent.,,,Joellen McGann,https://farm1.staticflickr.com/366/18429115180_f1e95e2060_q.jpg,https://farm1.staticflickr.com/366/18429115180_f1e95e2060_b.jpg,https://www.flickr.com/photos/115096994@N02/18429115180,superuser,ForeignWeapons
BAI-40621,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,H. S. Cowpea Collection,Bought at Larnaca from J. D. Pierides + Michael Karemplaki with 3 others of same type. 1901.",,,Private Collection,"Cyprus,Larnaca (bought at)",,,,,,Cyprus,,"Larnaca, Cyprus",34.9236095,33.6236184,,NA,NA,NA,450,"blade 14, 25, 29, 34",,439.61,No patina? removed.,,blade 10,,,,,,,Joellen McGann,https://farm1.staticflickr.com/411/18429110288_a2d5c33764_q.jpg,https://farm1.staticflickr.com/411/18429110288_a2d5c33764_b.jpg,https://www.flickr.com/photos/115096994@N02/18429110288,superuser,ForeignWeapons
BAI-40620,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,H. S. Cowpea Collection,Bought at Larnaca 1901 from J. D. Pierides + Michael Karemplaki with 3 others of same type.",,,Private Collection,"Cyprus,Larnaca (bought at)",,,,,,Cyprus,,"Larnaca, Cyprus",34.9236095,33.6236184,,NA,NA,NA,260,"blade 30, 25",,155.92,Green,Rough,blade 9,,,,,,,Joellen McGann,https://farm1.staticflickr.com/391/18619067751_6639f878bf_q.jpg,https://farm1.staticflickr.com/391/18619067751_6639f878bf_b.jpg,https://www.flickr.com/photos/115096994@N02/18619067751,superuser,ForeignWeapons
BAI-40642,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,,,,,"Cyprus,Larnaka,Label: Bronze dagger or spear head probably used also as a knife when detached in tang curled as usual un Bronze from Cyprus - From Mannett most likely a tomb - Cyprus by H. S. Cowper 1902",,,,,,Cyprus,,"Larnaca, Cyprus",34.9236095,33.6236184,,NA,NA,NA,303,36,,136,Varicoloured,Very rough with adhering sand,,,Bronze,,,,,Joellen McGann,https://farm9.staticflickr.com/8840/18616205935_d2d4b29998_q.jpg,https://farm9.staticflickr.com/8840/18616205935_d2d4b29998_b.jpg,https://www.flickr.com/photos/115096994@N02/18616205935,superuser,ForeignWeapons
BAI-40641,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,B'ham University,,,Birmingham University Museum,Cyprus,,,,,,Cyprus,,Cyprus,34.9823018,33.1451285,,NA,NA,NA,373,,,124,"Dark bronze, brown and patches of nearly black.",Rough,,,Bronze,,,,,Joellen McGann,https://farm9.staticflickr.com/8858/17995604833_6fedb1dec5_q.jpg,https://farm9.staticflickr.com/8858/17995604833_6fedb1dec5_b.jpg,https://www.flickr.com/photos/115096994@N02/17995604833,superuser,ForeignWeapons
BAI-40634,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"John Holmes Collection, City Art Gallery, Leeds,Cat. No 235",235,,"City Art Gallery, Leeds","Cyprus,1873",,,,,,Cyprus,,Cyprus,34.9823018,33.1451285,,NA,NA,1873,303,31 (blade),,135,,,,,,,"Straight sided tapering blade, with strong midrib produced with a round tapering tang which is bent upon itself at the tip.",,,Joellen McGann,https://farm1.staticflickr.com/330/18616465495_131f64885a_q.jpg,https://farm1.staticflickr.com/330/18616465495_131f64885a_b.jpg,https://www.flickr.com/photos/115096994@N02/18616465495,superuser,ForeignWeapons
BAI-40631,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,Cyprus,,,,,,Cyprus,,Cyprus,34.9823018,33.1451285,,NA,NA,NA,410,"blade 23, 28; tang 15",,226.8,,Rough green,,,,,,,,Joellen McGann,https://farm1.staticflickr.com/559/18428898470_e20e7bf984_q.jpg,https://farm1.staticflickr.com/559/18428898470_e20e7bf984_b.jpg,https://www.flickr.com/photos/115096994@N02/18428898470,superuser,ForeignWeapons
BAI-40622,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,Cyprus,,,,,,Cyprus,,Cyprus,34.9823018,33.1451285,,NA,NA,NA,405,"blade 25, 28; tang 13",,170.1,,Rough green,,,,,,,,Joellen McGann,https://farm1.staticflickr.com/557/18429079138_6c5bcee464_q.jpg,https://farm1.staticflickr.com/557/18429079138_6c5bcee464_b.jpg,https://www.flickr.com/photos/115096994@N02/18429079138,superuser,ForeignWeapons
BAI-40610,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,"Cyprus,Label: Bronze Dagger Blade from Cyprus",,,,,,Cyprus,,Cyprus,34.9823018,33.1451285,,NA,NA,NA,197,"blade 39, 10; tang 14",,85.05,Green patina,Rough,,,,,Edge indented.,,,Joellen McGann,https://farm1.staticflickr.com/486/18619312191_819f7972bc_q.jpg,https://farm1.staticflickr.com/486/18619312191_819f7972bc_b.jpg,https://www.flickr.com/photos/115096994@N02/18619312191,superuser,ForeignWeapons
BAI-40608,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,Cyprus,,,,,,Cyprus,,Cyprus,34.9823018,33.1451285,,NA,NA,NA,182,"blade 10, 30; hilt end 14",,56.7,Dull green,Rough,,,,,Rough edges,,,Joellen McGann,https://farm1.staticflickr.com/525/18612603652_aa2a0204e4_q.jpg,https://farm1.staticflickr.com/525/18612603652_aa2a0204e4_b.jpg,https://www.flickr.com/photos/115096994@N02/18612603652,superuser,ForeignWeapons
BAI-40607,433,Dagger,,,NA,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,Cyprus,,,,,,Cyprus,,Cyprus,34.9823018,33.1451285,,NA,NA,NA,105,"9, 22, 14",,28.35,Green,Rough,,,,,Edges damaged,,,Joellen McGann,https://farm9.staticflickr.com/8867/17994531924_79ae829d99_q.jpg,https://farm9.staticflickr.com/8867/17994531924_79ae829d99_b.jpg,https://www.flickr.com/photos/115096994@N02/17994531924,superuser,ForeignWeapons
