objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-4988,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,"hungary,csongrad,szeged",,,,,,Hungary,,Szeged,46.2546312,20.1486016,,,,,97,37,49,113,dark bronze,smooth.,29,"Width: edge 49 mm; socket 37mm,Thickness: socket 29mm,Weight: 113.39 gms",,,,,,Joellen McGann,http://farm8.staticflickr.com/7379/13306530603_cfa311d46e_z.jpg,http://farm8.staticflickr.com/7379/13306530603_cfa311d46e_b.jpg,http://www.flickr.com/photos/MicroPasts/13306530603,superuser,drawB8
BAI-4939,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Oxford,P.R.1514",1514,,Pitt Rivers Museum,"France,bourgogne,saone et loire,macon",,,,,,France,,"Macon, France",46.3036683,4.8322266,,,,,54,30,56,,,Clean and smooth.,14,"Width:edge 56mm; socket 30mm,Thickness: socket 14mm",,,"Well cast, but a little cracked and broken on upper edge of socket.",,,Joellen McGann,http://farm4.staticflickr.com/3749/13306393215_66cb7f3278_z.jpg,http://farm4.staticflickr.com/3749/13306393215_66cb7f3278_b.jpg,http://www.flickr.com/photos/MicroPasts/13306393215,superuser,drawB8
BAI-5021,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Farnham Museum, Dorset",,,Farnham Museum,"romania,transylvania (ardeal)",,,,,,Romania,,"Ardeal, Romania",46.5971623,24.3740295,,,,,104,36,50,227,,"smooth, dark bronze",30,"Site: unspecified location in Transylvania (Ardeal) Romania - geolocation not accurate to 10 kms,Width: edge 50mm; socket 36mm,Thickness: socket 30 mm,Weight: 226.8 grams",,,,,,Joellen McGann,http://farm4.staticflickr.com/3791/13306729194_e734314669_z.jpg,http://farm4.staticflickr.com/3791/13306729194_e734314669_b.jpg,http://www.flickr.com/photos/MicroPasts/13306729194,superuser,drawB8
BAI-4840,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,75,,24,,,,,Site:unspecified location in France - geolocation not accurate to 10 kms,,,Upper part of socket broken away.,,"Length: Described as 65mm, Width: Described as 22mm",Joellen McGann,http://farm4.staticflickr.com/3765/13306576013_743ff0e427_z.jpg,http://farm4.staticflickr.com/3765/13306576013_743ff0e427_b.jpg,http://www.flickr.com/photos/MicroPasts/13306576013,superuser,drawB8
BAI-4839,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,"France,no particulars given.",,,,,,France,,France,46.603354,1.8883335,,,,,74,,22,,,,,Site: unspecified location in France - geolocation not accurate to 10 kms,,,,,Body given as 20x20mm drawing much less.,Joellen McGann,http://farm8.staticflickr.com/7394/13306576463_ae9fbdd65f_z.jpg,http://farm8.staticflickr.com/7394/13306576463_ae9fbdd65f_b.jpg,http://www.flickr.com/photos/MicroPasts/13306576463,superuser,drawB8
BAI-4838,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,"France, no particulars given.",,,,,,France,,France,46.603354,1.8883335,,,,,68,,24,,,,,,,,,,,Joellen McGann,http://farm8.staticflickr.com/7395/13306422695_71779b94aa_z.jpg,http://farm8.staticflickr.com/7395/13306422695_71779b94aa_b.jpg,http://www.flickr.com/photos/MicroPasts/13306422695,superuser,drawB8
BAI-4837,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,130,20,41,,,,32,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 41mm; socket 20mm,  Thickness: socket 32mm",,,,,,Joellen McGann,http://farm3.staticflickr.com/2834/13306422705_b220ff2946_z.jpg,http://farm3.staticflickr.com/2834/13306422705_b220ff2946_b.jpg,http://www.flickr.com/photos/MicroPasts/13306422705,superuser,drawB8
BAI-4641,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,"France, no particulars given.",,,,,,France,,France,46.603354,1.8883335,,,,,62,,62,,,,22,Site: unspecified location in France - geolocation not accurate to 10 kms,,,Well-raised sides.,,,Joellen McGann,http://farm8.staticflickr.com/7361/13306474023_b026edf845_z.jpg,http://farm8.staticflickr.com/7361/13306474023_b026edf845_b.jpg,http://www.flickr.com/photos/MicroPasts/13306474023,superuser,drawB8
BAI-4638,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,51,,39,,,,,Unspecified location in France - geolocation not accurate to 10 kms,,,,,,Joellen McGann,http://farm8.staticflickr.com/7261/13306321315_957ee31cfe_z.jpg,http://farm8.staticflickr.com/7261/13306321315_957ee31cfe_b.jpg,http://www.flickr.com/photos/MicroPasts/13306321315,superuser,drawB8
BAI-4637,433,Looped palstave,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,"France, no particulars given.",,,,,,France,,France,46.603354,1.8883335,,,,,140,,42,,,,,,,,Loop broken.,,,Joellen McGann,http://farm4.staticflickr.com/3723/13306474793_a579310a96_z.jpg,http://farm4.staticflickr.com/3723/13306474793_a579310a96_b.jpg,http://www.flickr.com/photos/MicroPasts/13306474793,superuser,drawB8
BAI-4636,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,"France, no particulars given",,,,,,France,,France,46.603354,1.8883335,,,,,166,22,60,,,,30,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 60; below butt 22,  Thickness: flanges 30",,,,,,Joellen McGann,http://farm8.staticflickr.com/7030/13306683314_6552e0f416_z.jpg,http://farm8.staticflickr.com/7030/13306683314_6552e0f416_b.jpg,http://www.flickr.com/photos/MicroPasts/13306683314,superuser,drawB8
BAI-4635,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,160,,46,,,,30,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Length: 160 (drawn as 155)",,,,,,Joellen McGann,http://farm4.staticflickr.com/3808/13306475203_0cd639660f_z.jpg,http://farm4.staticflickr.com/3808/13306475203_0cd639660f_b.jpg,http://www.flickr.com/photos/MicroPasts/13306475203,superuser,drawB8
BAI-4634,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,Avranches Museum,,,Avranches Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,170,,44,,,,30,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Thickness: flange 30",,,"Loop broken off, Rib down centre of blade.",,,Joellen McGann,http://farm3.staticflickr.com/2823/13306322505_8c9ab5c94b_z.jpg,http://farm3.staticflickr.com/2823/13306322505_8c9ab5c94b_b.jpg,http://www.flickr.com/photos/MicroPasts/13306322505,superuser,drawB8
BAI-4642,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Bham University, Edmund Street",,,Birmingham University Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,142,37,,216,Dark bronze-brown colour,Smooth,,Site: unspecified location in France - geolocation not accurate to 10 kms,Bronze,,,,Edges hammered over,Joellen McGann,http://farm4.staticflickr.com/3824/13306320575_67d14ae2b0_z.jpg,http://farm4.staticflickr.com/3824/13306320575_67d14ae2b0_b.jpg,http://www.flickr.com/photos/MicroPasts/13306320575,superuser,drawB8
BAI-5090,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum,O on face,W.B. 14 on side",OWB14,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,151,26,46,361,Green,,23,"Site: unspecified location in France - geolocation not accurate to 10 kms,Width: edge 46mm; middle 26mm; butt 23mm,Thickness: 23mm; 6mm; 35mm,Weight: 360.75 gms",,,Flanges broken in places.,,,Joellen McGann,http://farm8.staticflickr.com/7257/13306675103_cc00ff0c3c_z.jpg,http://farm8.staticflickr.com/7257/13306675103_cc00ff0c3c_b.jpg,http://www.flickr.com/photos/MicroPasts/13306675103,superuser,drawB8
BAI-5089,433,Winged Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum,4 on face,W.B. 15 on side",4 Wb15,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,153,23,45,416,dark green,,43,"Width: edge 45mm; middle 23mm; butt 22mm,Thickness: 43mm; 12mm",,,,,,Joellen McGann,http://farm8.staticflickr.com/7036/13306521905_ffd1e86766_z.jpg,http://farm8.staticflickr.com/7036/13306521905_ffd1e86766_b.jpg,http://www.flickr.com/photos/MicroPasts/13306521905,superuser,drawB8
BAI-4892,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum,20 on face,C26 on side",20C26,,Blackmoor Museum,"France,chapelle cha(unte?)",,,,,,France,,France,46.603354,1.8883335,,,,,78,19,30,81,,,22,"Site: incomplete information on location - geolocation not accurate to 10 kms,  Width: edge 30mm; socket 19mm,  Thickness: socket 22mm,  Weight: 81.25 gms",,,Raised decoration of ribs and pellets. indistinct. Contains part of clay core. Not sharpened.,,,Joellen McGann,http://farm4.staticflickr.com/3712/13306406785_5cc0bec78a_z.jpg,http://farm4.staticflickr.com/3712/13306406785_5cc0bec78a_b.jpg,http://www.flickr.com/photos/MicroPasts/13306406785,superuser,drawB8
BAI-4846,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Blackmoor Museum,,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,123,28,32,273,pale green,,40,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 32mm; socket 28mm,  Thickness: socket 40mm",,,,,,Joellen McGann,http://farm4.staticflickr.com/3701/13306782734_eed08ff4af_z.jpg,http://farm4.staticflickr.com/3701/13306782734_eed08ff4af_b.jpg,http://www.flickr.com/photos/MicroPasts/13306782734,superuser,drawB8
BAI-4776,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,Blackmoor Museum,,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,129,27,32,304,dark green,,39,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 32mm; socket 27mm,  Thickness: socket 39 mm,  Weight: 303.55 gms",,,,,,Joellen McGann,http://farm3.staticflickr.com/2881/13306818364_22efb3290f_z.jpg,http://farm3.staticflickr.com/2881/13306818364_22efb3290f_b.jpg,http://www.flickr.com/photos/MicroPasts/13306818364,superuser,drawB8
BAI-4775,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 29 on face, C34 on side",29C34,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,124,38,50,339,fine patina bright green. off in places,,40,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width; edge 50mm socket 38mm,  Thickness: socket 40 mm,  Weight 339.3 gms",,,Lines on faces and sides are very faint.,,,Joellen McGann,http://farm8.staticflickr.com/7188/13306610203_2cb73bd869_z.jpg,http://farm8.staticflickr.com/7188/13306610203_2cb73bd869_b.jpg,http://www.flickr.com/photos/MicroPasts/13306610203,superuser,drawB8
BAI-4774,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 24 on face, C30 on side",24C30,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,50,15,16,23,olive green,,19,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 16mm; socket 15 mm,  Thickness: socket 19 mm,  Weight: 23.4 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3817/13306610683_84362f84c2_z.jpg,http://farm4.staticflickr.com/3817/13306610683_84362f84c2_b.jpg,http://www.flickr.com/photos/MicroPasts/13306610683,superuser,drawB8
BAI-4773,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 15 on face, C24 on side",15C24,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,71,20,24,81,green and brown,,22,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 24mm; socket 20mm,  Thickness: socket 22mm,  Weight: 80.6 gms",,,Four ridges and pellets. The outer ridges being on edges of faces.,,,Joellen McGann,http://farm4.staticflickr.com/3699/13306456355_14337f49af_z.jpg,http://farm4.staticflickr.com/3699/13306456355_14337f49af_b.jpg,http://www.flickr.com/photos/MicroPasts/13306456355,superuser,drawB8
BAI-4772,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, Sotheby Sale 1889",,,Blackmoor Museum,France?,,,,,,France,,France,46.603354,1.8883335,,,,,133,30,34,286,pale green,,38,"Site: unspecified location thought to be in France - geolocation not accurate to 10 kms,  Width: edge 34 mm; socket 30 mm,  Thickness: socket 38 mm",,,,,,Joellen McGann,http://farm4.staticflickr.com/3751/13306819694_41ae5657d3_z.jpg,http://farm4.staticflickr.com/3751/13306819694_41ae5657d3_b.jpg,http://www.flickr.com/photos/MicroPasts/13306819694,superuser,drawB8
BAI-4771,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 19 on face, WB 19 on side",19WB19,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,116,35,30,286,pale green,,44,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width; edge 30 mm; socket 35 mm,  Thickness: socket 44 mm",,,Contains clay core,,,Joellen McGann,http://farm3.staticflickr.com/2838/13306456985_bb413f68d7_z.jpg,http://farm3.staticflickr.com/2838/13306456985_bb413f68d7_b.jpg,http://www.flickr.com/photos/MicroPasts/13306456985,superuser,drawB8
BAI-4770,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, Sotheby's Sale 1889",,,Blackmoor Museum,France ?,,,auction,,,France,,France,46.603354,1.8883335,,,,,130,27,35,,pale green,,37,"Site: unspecified location that might be in France - geolocation not accurate to 10 kms,  Width: edge 35mm; socket 27mm,  Thickness: socket 37mm",,,Broken,,,Joellen McGann,http://farm4.staticflickr.com/3683/13306820224_0bde24fbf6_z.jpg,http://farm4.staticflickr.com/3683/13306820224_0bde24fbf6_b.jpg,http://www.flickr.com/photos/MicroPasts/13306820224,superuser,drawB8
BAI-4769,433,Socketed Celt,,,,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 13 on face, C22 on side",13C22,,Blackmoor Museum,France,,,,,,France,,France,46.603354,1.8883335,,,,,75,17,27,83,pale green,,22,"Site: unspecified location in France - geolocation not accurate to 10 kms,  Width: edge 27mm; socket 17mm,  Thickness: socket 22mm,  Weight: 83.2 gms",,,,,,Joellen McGann,http://farm4.staticflickr.com/3773/13306457555_5c4a57e0e8_z.jpg,http://farm4.staticflickr.com/3773/13306457555_5c4a57e0e8_b.jpg,http://www.flickr.com/photos/MicroPasts/13306457555,superuser,drawB8
