objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-10538,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,d,"Sheffield museum, J93-474(M109),Bateman Collection",J93-474(M109),,Sheffield Museum,"England, derbyshire,beeley,burnt wood,1855",,,,Beeley,,England,Derbyshire,"Beeley, England",53.2042365,-1.6036369,,NA,NA,1855,133,23,74,198,Green patina,,10,"Width: edge 74mm; butt 23mm,Thickness: 9.5mm",Bronze,,Good condition.,"O.G.S. Crawford, Geog. Jo. XL (1912), list p. 308.,Catalogue of Bateman Antiquities (S.C.M. 1899), p. 82,D. A. J. LXXV (1955), p. 113",,Joellen McGann,https://farm4.staticflickr.com/3847/14959356775_6612b52968_q.jpg,https://farm4.staticflickr.com/3847/14959356775_6612b52968_b.jpg,https://www.flickr.com/photos/MicroPasts/14959356775,superuser,drawerA1
BAI-10560,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Dorchester Museum O.51.1,with the general collection in 1900",O.51.1,,Dorchester Museum,"England, dorset,bere regis,muddox barrow, near",,,barrow,Bere Regis,,England,Dorset,"Muddox Barrow, England",50.7701767,-2.2112913,c. SY 852 966,NA,NA,NA,,,,,,,,,,,,"Grinsell 1959, 88 no. 10,Moule 1900, 50 Br. 3,Crawford 1912, 308","PI, CI, SI",Joellen McGann,https://farm6.staticflickr.com/5587/14772813707_c03f5873ba_q.jpg,https://farm6.staticflickr.com/5587/14772813707_c03f5873ba_b.jpg,https://www.flickr.com/photos/MicroPasts/14772813707,superuser,drawerA1
BAI-10792,482,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,d,"Private,  Mrs Woodward,  Arley Castle,  Worcestershire    (1922),",,,Private Collection,"England,  worcestershire, 2 miles above bewdley, on left bank of severn",,,,Bewdley,,England,Worcestershire,Bewdley Worcestershire,52.3754763,-2.3162408,,NA,NA,NA,125,27,57,283.7,,,12.5,,,,"Highly curved edge and with faces opening in each direction from a transverse ridge, but with no trace of flanges on projecting ledges at the sides.",,"said to have been found ""lying among a lot of bones""but these were lost before they could be identified.,  Site notes also say "" in deposit of gravel when making bridge for Elan Water works""",scruffyarcher,https://farm4.staticflickr.com/3835/14959330525_0239015105_q.jpg,https://farm4.staticflickr.com/3835/14959330525_0239015105_b.jpg,https://www.flickr.com/photos/MicroPasts/14959330525,most detailed record,drawerA1
BAI-10749,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Stoke-on-Trent Museum and Art Gallery,K7-1988",K7-1988,,Stoke-on-Trent Museum and Art Gallery,"England, staffordshire,blithfield,found by mr. flade pre 1988",,,,Blithfield,,England,Staffordshire,"Blithfield, Staffordshire",52.82169785,-1.94025275719377,SK 055 233,NA,NA,1988,50,,,,,,,,,Single Find,"Dimensions: c. 50mm long,Typology: Very small flat axe",,AEW 1999,Joellen McGann,https://farm6.staticflickr.com/5569/14772653539_af60b70109_q.jpg,https://farm6.staticflickr.com/5569/14772653539_af60b70109_b.jpg,https://www.flickr.com/photos/MicroPasts/14772653539,superuser,drawerA1
BAI-10803,NA,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"York Museum, 1101/1948",1101/1948,,York Museum,"durham (yorks nr), bowes",,,,Bowes,,England,County Durham,"Bowes,  Durham",54.5178099,-2.0097533,,NA,NA,NA,164,29 butt,85,,,good condition but worn and rough gold with black pits,,,,,,,,Anon.,https://farm4.staticflickr.com/3868/14772645709_0a9bf67958_q.jpg,https://farm4.staticflickr.com/3868/14772645709_0a9bf67958_b.jpg,https://www.flickr.com/photos/MicroPasts/14772645709,most detailed record,drawerA1
BAI-10467,64,Flat axe,,,NA,Bronze Age,p0gjgrs6qb2,d,"Reading Museum 44:52,T.C.B. Coll.",44:52,,Reading Museum,"berks.,bray.,dredged from the thames, 400 yards above bray. march 1952.",,,"river,dredged",Bray,Windsor and Maidenhead,England,Windsor and Maidenhead,Bray Berks,51.5081925,-0.6988429,,NA,3,1952,,,,,Cleaned.,,,,Bronze. Good Condition.,,,,J. Wymer,Hugh Fiske,https://farm4.staticflickr.com/3676/13310923184_af253d7593_q.jpg,https://farm4.staticflickr.com/3676/13310923184_af253d7593_b.jpg,https://www.flickr.com/photos/MicroPasts/13310923184,superuser,drawerA1
BAI-10602,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,Frag.,"Mrs. J. Quinn (1997),24/2 Witham Road, Gibraltar",,,Private Collection,"England, greater london,brent,""n.w. 6"",""building site""",,,building work ,Brent,,England,Greater London,"Brent, London",51.5639957,-0.275906413784893,,NA,NA,NA,68,81,,,,,,,,,,,,Joellen McGann,https://farm6.staticflickr.com/5567/14936351226_8af57b5bb0_q.jpg,https://farm6.staticflickr.com/5567/14936351226_8af57b5bb0_b.jpg,https://www.flickr.com/photos/MicroPasts/14936351226,superuser,drawerA1
BAI-10676,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,d,"From water-colour drawing in Bulwisr Collection,Norwich Castle Museum,Scale Presumed 1/1,Location unknown",,,Private Collection,"England, norfolk,bressingham",,,,Bressingham,,England,Norfolk,"Bressingham, Norfolk",52.4028993,1.05034074316654,,NA,NA,NA,,,,,,,,,,,,,,Joellen McGann,https://farm4.staticflickr.com/3898/14936344166_f567b7d3f5_q.jpg,https://farm4.staticflickr.com/3898/14936344166_f567b7d3f5_b.jpg,https://www.flickr.com/photos/MicroPasts/14936344166,superuser,drawerA1
BAI-10525,64,FLAT AXE,,,NA,Bronze Age,p0gjgrs6qb2,,"Private:,in 1873: T.Q. Couch Esq. FSA. (exhibited at Society of Antiquities.)",,,Private Collection,"cornwall,broadoak (boconnoc),broadoak downs",,,downland,Broadoak,,England,Cornwall,Lostwithiel,50.407478,-4.6678178,c. SX 15 62,NA,NA,1801,EL 174; EWE 97.3; Wst 36.5; Tst 13.7,,,576.6,,"dull gold brown; substantial areas pallid green, also light green pocks; substantial scoring/filing all over - no anc. sur. left",,"Modern card, fields do not match data entry template",,,"Labels/Markings: v. old stained adhesive label: ""Celt from Broadoak Downs ..........."",   Typology: pronounced lozenge profile, but stop somewhat diffuse now. no trace of decn. left on face or sides.,   Manufacture: poss. small trace of orig. e.ber.,   Condition: butt damaged - even extant corner is flat-filed; c.e. very blunt;","a) P.S.A.L. V (sec.), 1873, 424 (exhibited),b) PRBA Bronze Age portfolio - sketch & annotation",,Hugh Fiske,https://farm4.staticflickr.com/3919/14956249181_b338ce13a0_q.jpg,https://farm4.staticflickr.com/3919/14956249181_b338ce13a0_b.jpg,https://www.flickr.com/photos/MicroPasts/14956249181,superuser,drawerA1
BAI-10788,543,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,,Private (1999) - Mr. Broomfield,,,Private Collection,"England, wiltshire,broadtown,found by mr. michael broomfield while gardening on 31 may 1998",,,gardening,Broadtown,,England,Wiltshire,"Broadtown, Wiltshire",51.5011452,-1.8723943,,31,5,1998,85.5,,32.5,50.53,,,,"Top left of card says ""0905 7792"". I transcribed Context into ""Associations"". I transcribed Bibliog into Publications. I transcribed Typology and Condition into Description field.",,Single find,"Typology: Miniature flat axe, class 4B (Needham),Condition: Complete",Clarke 'A miniature flat axe or chisel from Broadtown N. Wiltshire' Wiltshire Archaeological and Natural History magazine,,Jane Fellows,https://farm4.staticflickr.com/3863/14956222611_9bb9d668d0_q.jpg,https://farm4.staticflickr.com/3863/14956222611_9bb9d668d0_b.jpg,https://www.flickr.com/photos/MicroPasts/14956222611,most detailed record,drawerA1
BAI-10603,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,b,"J. Dahn Esq.,52 Grosvenor Rd.,Petts Wood,Kent,(Submitted to B.M. June 1967)",,,Private Collection,"England, greater london,bromley,52 grosvenor rd.,petts wood",,,,Bromley,,England,Greater London,"Petts Wood,bromley",51.3909147,0.0771282,,NA,NA,NA,143,,,,,Pitted - small patches of bronze sercease[?] - otherwise no patination,,,Bronze,,Higdale-Marnoch tradition,,,Joellen McGann,https://farm6.staticflickr.com/5567/14772668679_ac1a51e23e_q.jpg,https://farm6.staticflickr.com/5567/14772668679_ac1a51e23e_b.jpg,https://www.flickr.com/photos/MicroPasts/14772668679,superuser,drawerA1
BAI-10743,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Stoke-on-Trent Museum and Art Gallery,28.1974",29.1974,,Stoke-on-Trent Museum and Art Gallery,"England, staffordshire,brown edge,henridding,found pre 1974",,,,Brown Edge,,England,Staffordshire,"Brown Edge, Staffordshire",53.0819973,-2.1458801,,NA,NA,1974,164,,,,,,,,,Single Find,"Typology: narrow butted flat axe, with zig-zag and punch decoration",,Rec. LEW 1999,Joellen McGann,https://farm4.staticflickr.com/3891/14958980792_b3d34fcd5a_q.jpg,https://farm4.staticflickr.com/3891/14958980792_b3d34fcd5a_b.jpg,https://www.flickr.com/photos/MicroPasts/14958980792,superuser,drawerA1
BAI-12839,734,FLAT AXE,,,NA,Bronze Age,p0gjgrs6qb2,,"LONDON, BRITISH MUSEUM      79.12-9.3, or Greenwell Collection",1879.12-9.3,,British Museum,"YORKSHIRE NORTH,, Butterwick,,, Greenwell Barrow XXXIX,,, Greenwelll Barrow XXXIX,",,,barrow,Butterwick,,England,North Yorkshire,,54.19037,-0.878019,SE  9788    /  7317 (O.S.),NA,NA,NA,102,28,,W.e. 58.8,areas dark brown - gold - grassgreen p.--mainly haft end; mostly covered with varied light green,areas dark brown - gold - grassgreen p.--mainly haft end; mostly covered with varied light green coarse textured surface;,Max. T. 11.0,"Under SITE info, the words ""Greenwell Barrow   XXXIX"" are in different ink and different handwriting., First 3 lines of SITE info have been written in over whited-out text., Different ink and handwriting for lines 1-3 of SITE info, for GRID info and for PRBAF info.,","Res. Lab for Arch. Oxford Univ.  / Al [} 86.2; Sn. 12.5;  Pb < 0.02; As 0.85; Sb 0.16; Ni 0.026; Bi < 0.008; Ag 0.22; Fe < 0.004; Britton, 1863, 302 no. 9",CONTEXT:  Grave,"TYPOLOGY:  thin butt tending to have flattened top; good rounded aubal thickening to body, but no defined bench line; e. bev. evid; no apparent shaping of sides on low flanges--but acc. v. slight lipping of body corners, MANUFACTURE:  sl. rippling of some sur.s--hammering; str.2 down body probl anc. grmks, CONDITION:   [ indecipherable, blurred] to mainly intact -  fairly sharp; one bl. tip 56. blunted, minor dents/chips","Greenwell, 1877, 188-89, 45 fig. 38,  Evans, 1881, 41 fig. 2, 150, UNDER METALLURGY:, Britton, 1863, 302 no. 9","LOWER RIGHT CORNER [in pencil]:    C 1, UNDER ARCHIVE QUADRANT:, PRBAF:  1165 [?] for Greenwell Cat., AFI - check mark,  SI   - check mark,  CI   - check mark, Source - BM",Marilyn Kohn,https://farm6.staticflickr.com/5561/15145272291_1ed2649f0f_q.jpg,https://farm6.staticflickr.com/5561/15145272291_1ed2649f0f_b.jpg,https://www.flickr.com/photos/MicroPasts/15145272291,most detailed record,DrawerA16
BAI-10576,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,,,,,,"scotland,dumfries and galloway,caerlaverock,caerlaverock castle",,,,Caerlaverock,,Scotland,,"Caerlaverock Castle, Scotland",54.9756512,-3.52410928399849,NY 0251 6551,NA,NA,NA,153,,,,,,,,,7a Area Find,,"a) Yates 1979, 148 fig 2 (left)","PRBAF: SI,Rec.: SN April 81,Source: R",Joellen McGann,https://farm6.staticflickr.com/5559/14772744278_4e82f2660e_q.jpg,https://farm6.staticflickr.com/5559/14772744278_4e82f2660e_b.jpg,https://www.flickr.com/photos/MicroPasts/14772744278,superuser,drawerA1
BAI-10575,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,,,,,,"scotland,dumfries and galloway,caerlaverock,caerlaverock castle",,,,Caerlaverock,,Scotland,,"Caerlaverock Castle, Scotland",54.9756512,-3.52410928399849,NY 0251 6551,NA,NA,NA,119,,,,,,,,,7b. Area Find,,"a) Yates, 1979, 148 fig. 2 (right)","PRBAF: SI,Rec. SN April 81,Source R",Joellen McGann,https://farm6.staticflickr.com/5551/14936353666_7e68a62f8e_q.jpg,https://farm6.staticflickr.com/5551/14936353666_7e68a62f8e_b.jpg,https://www.flickr.com/photos/MicroPasts/14936353666,superuser,drawerA1
BAI-10707,433,Flat Axe,Low-Flanged,,NA,Bronze Age,p0gjgrs6qb2,,"Glover, Mr. J - private,[of no fixed abode]",,,Private Collection,"England, nottinghamshire,carlton,colwick,alt site: gravel pit adjacent to site alleged.,the owner mr. glover claims it was found in a field and grid reference sk 634 398 was established in discussion with alex macmillan; it remains possible however that it came from a gravel pit adjacent in which mr. glover was employed (df)",,,,Carlton,,England,Nottinghamshire,"Colwick, England",52.9561946,-1.0890599,SK 634 398,NA,NA,NA,,,,,,,,,,8b. Single Find,,,"PRBAF: DF (S); SI,Ext. CI,Rec. SN Aug. 80,Source: Sb. I,Sub. Inf.: Alex MacMillan 27.3.80 + 2.7.80",Joellen McGann,https://farm6.staticflickr.com/5583/14936340606_a79609ecdd_q.jpg,https://farm6.staticflickr.com/5583/14936340606_a79609ecdd_b.jpg,https://www.flickr.com/photos/MicroPasts/14936340606,superuser,drawerA1
BAI-10717,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,d,"National Museum of Wales,45.233",45.233,,National Museum of Wales,"wales,powys,carno,""found near twr-gwyn wann about 1830""",,,,Carno,,Wales,,"Carno, Wales",52.5575297,-3.5338852,"XXXIV NE; 128, 9296",NA,NA,1830,183,,93,577,"Dark green-brown, dull where patina remains.","Badly corroded, with blade resharpened recently. Traces of vertical tool marks.",13,,,,,"PW, no. 408,AC, 1927, pp. 39 of.",,Joellen McGann,https://farm4.staticflickr.com/3859/14959338685_46d80d2367_q.jpg,https://farm4.staticflickr.com/3859/14959338685_46d80d2367_b.jpg,https://www.flickr.com/photos/MicroPasts/14959338685,superuser,drawerA1
BAI-10770,433,Flat Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,Fragment,,,,Private Collection,"England, surrey,carshalton,queen mary's hospital",,,,Carshalton,,England,Surrey,"Carshalton, Surrey",51.3271857,-0.1699564,,NA,NA,NA,,38,,,,,,,,,,"Surrey Arch. Cons. XLIX, 67",,Joellen McGann,https://farm6.staticflickr.com/5587/14772724898_79d64374b9_q.jpg,https://farm6.staticflickr.com/5587/14772724898_79d64374b9_b.jpg,https://www.flickr.com/photos/MicroPasts/14772724898,superuser,drawerA1
BAI-10577,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,d,Cdt. William Campbell,,,Private Collection,"scotland,dumfries and galloway,carsphairn,found while digging up potatoes, broch loch",,,,Carsphairn,,Scotland,Dumfries And Galloway,"Carsphairn, Scotland",55.2123128,-4.2620849,,NA,NA,NA,144,,86,199,"Green patina, partly removed on one side by the finder.","Pitted in places, with one deep depression.",9,,,,,,,Joellen McGann,https://farm4.staticflickr.com/3911/14772813347_1656035e8a_q.jpg,https://farm4.staticflickr.com/3911/14772813347_1656035e8a_b.jpg,https://www.flickr.com/photos/MicroPasts/14772813347,superuser,drawerA1
BAI-10677,543,FLAT AXE,,,NA,Bronze Age,p0gjgrs6qb2,,"LOCATION UNKNOWN,d, FROM WATER-COLOUR DRAWING IN BULMER COLLECTION, NORWICH CASTLE MUSEUM. SCALE PRESUMED 1/1, Actually Castleacre 22.08 (1)",,,Norwich Castle Museum,"castleacre, norfolk",,,,Castle Acre,,England,Norfolk,Castle Acre Norfolk,52.7040458,0.6879115,,NA,NA,NA,,,,,,,,"Castleacre is now called Castle Acre. The full title of the Publication is ""Bronze Age Metalwork in Norwich Museum"". The drawing shows Length 90, Edge 77, but it is not written in the front of the card. Might say 10% something (tin?) in Composition. In Collection, it says ""FROM WATER-COLOUR DRAWING... "". It also seems to have been struck through and another item is referenced (Castleacre 22.08(1)), I'd better leave this one for you experts to sort out.",,,,BA Metalwork in NCM [...] FIG 2,"See drawing of object from Castleacre, 27",Jane Fellows,https://farm4.staticflickr.com/3919/14772666380_95b2cfdd4b_q.jpg,https://farm4.staticflickr.com/3919/14772666380_95b2cfdd4b_b.jpg,https://www.flickr.com/photos/MicroPasts/14772666380,most detailed record,drawerA1
BAI-10683,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,d,"Mr. F. W. Allen, Perry's Lane Farm, Cawston, Norfolk",,,Private Collection,"England, norfolk,cawston,found 1946 in sinking well for new house.",,,,Cawston,,England,Norfolk,,52.771655,1.163659,Nat. Grid 63/152245,NA,NA,1946,143,95,,,,,,,,,Drawn from sketch at Norwich Museum,,,Joellen McGann,https://farm4.staticflickr.com/3914/14772665550_70351561f4_q.jpg,https://farm4.staticflickr.com/3914/14772665550_70351561f4_b.jpg,https://www.flickr.com/photos/MicroPasts/14772665550,superuser,drawerA1
BAI-10684,433,Flat Axe,,,NA,Bronze Age,p0gjgrs6qb2,d,"Norwich Castle Museum,Fitch Collection 749.76.94,Catalogue of Antiquities No. 222",749.76.94,,Norwich Castle Museum,"England, norfolk,cawston",,,,Cawston,,England,Norfolk,"Cawston, Norfolk",52.7728461,1.1613078,,NA,NA,NA,95,27,70,257,,,10,Width: edge 70mm; butt 27mm,4.8% tin,,A flat celt of simple form.,,Drawing retouched.,Joellen McGann,https://farm4.staticflickr.com/3920/14772801377_99da8cff47_q.jpg,https://farm4.staticflickr.com/3920/14772801377_99da8cff47_b.jpg,https://www.flickr.com/photos/MicroPasts/14772801377,superuser,drawerA1
BAI-10492,NA,FLAT AXE,,,NA,Bronze Age,p0gjgrs6qb2,,"MULLER, Mr - private,  Feltham",,,Private Collection,"buckinghamshire, chalfont st giles, bowstridge, near",,,,Chalfont St Giles,,England,Buckinghamshire,Chalfont St Giles,51.6321046,-0.5697912,c. SU996 922,25,7,1980,56.4,,26.4,28.7,,"approx. half dull green, half dark brown, dry surface, much pock-scarred - a few with pale green corrosion deposits within.  Whole surface appears lost leaving v. rounded features.",5.4,"Seemed strange to have ""Surface"" as a separate text box when on the card it's part of the Description section.,  I have transcribed the text as I understood it, but haven't put ""(?)"" where I'm unsure my transcription is correct.  In place of the three dots in a pyramid under ""Condition"" I've expanded to ""[therefore]"" - hope this is appropriate.",,,"Typology body angles rounded - poss. due to condition,  Manufacture hints of possible edge bevel about 5.5mm in from edge: plane-convex profile poss. from casting in open mould unless subsequent damage: irregular fissure extends across about half of body from one side - poss. casting flaw, or damage?,  Condition present 'squared off' blade tips come to rounded edges not dissimilar from rest of edge - [therefore] not certain whether blade tips broken off; indentation on side of butt associated with filing biting gold metal - prob. would have been symmetrical",,,Anon.,https://farm4.staticflickr.com/3892/14959007442_b9f8185c7b_q.jpg,https://farm4.staticflickr.com/3892/14959007442_b9f8185c7b_b.jpg,https://www.flickr.com/photos/MicroPasts/14959007442,most detailed record,drawerA1
