PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryContext,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
983740,Ingot,Bronze Age,Bronze Age,BRONZE AGE,-1150,-600,"A highly corroded cast copper alloy fragment, possibly part of a late Bronze Age bun ingot. The fragment is plano-convex and broken evenly across the middle. The shape suggests an origin in a bowl furnace rather than a mould. Circa 1150 - 600 BC.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,65.04,,,15.6,33.4,1,Simon Maslin,Simon Maslin,,Wokingham,Wokingham,Arborfield and Newland,SU7467,From finder,51.39721814,-0.93771032,SUR-792F5C,,SUR792F5C.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUR792F5C.jpg,https://finds.org.uk/images/thumbnails/1085897.jpg
983787,Blade,Bronze Age,Bronze Age,BRONZE AGE,-1275,-1140,"Description: An incomplete cast copper-alloy rapier, in two intentionally broken sections, dating to the middle Bronze Age (c.1275-1140BC).



Both parts of the blade are broken at both ends; the breaks are abraded and old. One section blade tapers to a broken tip with broadly parallel edges. The other section is wider and bent at one end. Each has a tapered cutting edge on both sides. There is a flattened central rib on both faces the length of the blade, measuring approximately 9.81mm, giving a shallow lentoid cross section. Examination of the break sections, particularly the break at which the two sections join, show casting flaws in the form of hollows (or bubbles). 



The blade has a patchy green brown patina.



Dimensions: One section measures 128.35mm in length, is 17.70mm wide, 4.81mm thick and weighs 52.2g. The other is 101.45mm long, tapers from 17.37mm to 10.29mm in width, is 4.86mm thick and weighs 28.5g.



Discussion: The blade is comparable in some respects to Bronze Age blades, such as those described BERK-227481 and KENT-FE8716, but the central ridge on this find seems less prominent and the blade is thicker throughout. The bend and break shows similarities to rapier DOR-2A928E, which was also broken in antiquity prior to deposition. Following the blade cross-section scheme of classification set out by Burgess & Gerloff 1981 (in O'Connor et al. 1995, 347)  the blade under discussion here (2020-T354 / DUR-7A57CC) is a Group IV rapier, with slightly rounded cross-section characteristic of the Penard phase of the Middle Bronze Age ""with a floruit around the 13th/12th centuries cal BC (c.1275-1140BC)



Author: Benjamin Westwood, Finds Liaison Officer for Durham, Darlington & Teesside



Date: 24/06/2020



References:        



O’Connor, B., Cowie, T., O’Neil, M., 1995. Middle Bronze Age dirks and rapiers from Scotland: some finds old and new. Proceedings of the Society of Antiquaries of Scotland 125, 345–367.","Conclusion: As the rapier has been broken prior to deposition, and was discovered in two parts, this object meets the definition of Treasure as set out in the  Treasure (Designation) Order (2002) and preceding Treasure Act (1996) as it comprises a group of two or more metallic objects of any composition of prehistoric date that come from the same find.",4,Copper alloy,,Returned to finder after being disclaimed as Treasure,Metal detector,2019-10-10T23:00:00Z,2019-10-10T23:00:00Z,2020T354,,80.7,,,4.86,229.8,2,Ann Lipscombe,Ann Lipscombe,Yorkshire and the Humber,North Yorkshire,Hambleton,North Kilvington,SE4186,From finder,54.26802084,-1.37198383,DUR-7A57CC,,DUR7A57CC.jpg,DUR-7A57CC,Durham County Council,Attribution License,https://finds.org.uk/images/benwestwood/DUR7A57CC.jpg,https://finds.org.uk/images/thumbnails/1089362.jpg
984078,Dagger,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1001,"Fragment of a Middle Bronze Age copper alloy dagger, the tip of the blade, pointed oval in cross-section, with an ancient break. Extant length, width and thickness 35.5, 13 and 4.2mm.Weight 6.14g. c.1600 - c.1000 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2019-10-14T23:00:00Z,2019-11-11T00:00:00Z,,,,,,4.2,35.5,1,Andrew Rogerson,Andrew Rogerson,,Norfolk,King's Lynn and West Norfolk,Fincham,TF6904,GPS (from the finder),52.60749068,0.49436506,NMS-8F6484,,25462_8F6484_MBA_DaggerFragment_ILL.jpg,Fragment of a Middle Bronze Age dagger,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/25462_8F6484_MBA_DaggerFragment_ILL.jpg,https://finds.org.uk/images/thumbnails/1155027.jpg
984177,Sword,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"Fragment of late Bronze Age sword blade. It is 28mm wide, with worn edges. The cross-section is pointed-oval, a maximum of 5mm thick, in the centre. The fragment is 26mm long and all breaks are worn. it weighs 17.12g.",,4,Copper alloy,,Returned to finder,Metal detector,2019-10-14T23:00:00Z,2019-11-11T00:00:00Z,,,17.12,,,5,26,1,Helen Geake,Helen Geake,,Norfolk,King's Lynn and West Norfolk,Shouldham,TF6708,From finder,52.64403424,0.46687909,NMS-91C2C0,,63736_91C2C0_BA_Sword.jpg,Bronze Age sword,Norfolk County Council,Attribution License,https://finds.org.uk/images/pjh41/63736_91C2C0_BA_Sword.jpg,https://finds.org.uk/images/thumbnails/1088172.jpg
984241,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1600,-701,"Fragment of a Middle Bronze Age or Late Bronze Age copper alloy spearhead, less than half of the width extant, split longitudinally along the socket and broken at both ends. Some reduced fired clay remains within the socket. All breaks are recent except that nearest to the base of the blade. Extant length and width 39.5 and 17mm. Weight 43.72g. c.1600 - c.800 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2019-10-14T23:00:00Z,2019-11-11T00:00:00Z,,,43.72,,,,39.5,1,Andrew Rogerson,Andrew Rogerson,,Norfolk,King's Lynn and West Norfolk,Shouldham,TF6808,From finder,52.64372579,0.48164437,NMS-93C80A,,35713_93C80A_MBA_SpearheadFragment_ILL.jpg,Fragment of a Middle or Late Bronze Age spearhead,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/35713_93C80A_MBA_SpearheadFragment_ILL.jpg,https://finds.org.uk/images/thumbnails/1156002.jpg
984304,Casting Waste,Bronze Age,Bronze Age,BRONZE AGE,,,"
A lump of Bronze Age copper alloy casting waste or jet which is oval at the base and pointed at the end. It has an even green patina.
",Oxfordshire PAS Rally Record Sheet No: Y240,3,Copper alloy,,Returned to finder,Metal detector,2019-09-13T23:00:00Z,,,Detectival 2019,87.6,,,,49.83,1,Anni Byard,Michael Byard,South East,Oxfordshire,West Oxfordshire,Cornbury and Wychwood,SP3118,From a paper map,51.85972964,-1.55126069,OXON-A84A0A,,Y240.jpg,,The British Museum,Attribution License,https://finds.org.uk/images/maritime/Y240.jpg,https://finds.org.uk/images/thumbnails/1084374.jpg
984616,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A fragment of a cast copper-alloy socketed axehead of the southern ribbed axe type, dating to 800-1000 BC.



The object comprises of the broken cutting edge and part of the axehead body. It is trapezoidal in plan, triangular in profile and rectangular in cross-section with a slightly crescentic cutting edge. The front and reverse faces are marginally convex with some indentations and pitting. The top and bottom faces are flat with a small horizontal casting ridge. Extensive surface pitting is present on the interior of the axehead. A green patina covers both internal and external faces of the object. Rohl and Needham (1998), p.136, no.335.



Length: 42.1mm, width: 38 x 29.2mm, thickness: 2.9mm, weight: 52.01g.",,4,Copper alloy,,Returned to finder,Metal detector,2015-02-13T00:00:00Z,2015-02-13T00:00:00Z,,,52.01,,,2.9,42.1,1,Alexandra Cobby,Alexandra Cobby,Eastern,Hertfordshire,North Hertfordshire,Barkway,TL3835,From finder,51.99630447,0.0086448,BH-F848F1,,BHF848F1.jpg,Bronze Age socketed axehead,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/sashamarie/BHF848F1.jpg,https://finds.org.uk/images/thumbnails/1087016.jpg
984670,Unidentified Object,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1000,"Probably Middle Bronze Age copper alloy 'moustache-shaped' unidentified object There are multiple longitudinal grooves on the upper part on both sides of the moustache, and the tapering lower parts are plain. Height 14.3mm. Width 15mm. Thickness 8mm. Weight 4.67g. The date of this enigmatic object is uncertain. Examples occurred in the Salisbury Hoard, which contained Bronze Age material but was buried in the Iron Age (Stead 1998). An example was found in a Middle Bronze Age context at Clay Farm, Cambridgeshire (see entry for HAMP-C04CC3). The present piece is the fifteenth example recorded from Norfolk and the smallest.",,4,Copper alloy,,Returned to finder,Metal detector,2019-10-14T23:00:00Z,2019-11-11T00:00:00Z,,,4.67,14.3,,8,,1,Andrew Rogerson,Andrew Rogerson,,Norfolk,King's Lynn and West Norfolk,Fincham,TF6906,GPS (from the finder),52.62545313,0.49538668,NMS-FA9141,,39647_FA9141_BA_Unidentified.jpg,Bronze Age to Iron Age moustache object,Norfolk County Council,Attribution License,https://finds.org.uk/images/pjh41/39647_FA9141_BA_Unidentified.jpg,https://finds.org.uk/images/thumbnails/1087077.jpg
984691,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-701,"Pitted and corroded fragment of Late Bronze Age copper alloy socketed axe, cutting edge and the end of the socket containing some corrosion. The breaks are ancient. Extant length 33mm. Width 37mm. Extant thickness 12mm. Weighs 38.84g. c.1000 - c.701 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2019-10-12T23:00:00Z,2019-11-11T00:00:00Z,,,38.84,,,12,33,1,Steven Ashley,Steven Ashley,,Norfolk,Breckland,Wendling,TF9212,,52.67168628,0.83825318,NMS-FAF019,,35105_FAF019_LBA_SocketedAxe_ILL.jpg,Fragment of Late Bronze Age socketed axe,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/35105_FAF019_LBA_SocketedAxe_ILL.jpg,https://finds.org.uk/images/thumbnails/1156001.jpg
984693,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1200,Middle Bronze Age copper alloy looped palstave with trapezoidal blade. Single side loop and haft with deep flanges. Traces of casting seam running the full length of both sides. Below the stop ridge on both faces there is a trident moulding at the top of a median rib which extends as far as the start of the cutting edge. Length 177mm. Width of blade 40mm. Thickness at stop ridge 32mm. Weight 538g. c.1400 - c.1200 BC.,,4,Copper alloy,,Returned to finder,Metal detector,2019-10-12T23:00:00Z,2019-11-11T00:00:00Z,,,,,,32,177,1,Steven Ashley,Steven Ashley,,Norfolk,Breckland,Scarning,TF9612,,52.67025586,0.89733189,NMS-FB09AD,,63816_FB09AD_MBA_PalstaveAxe_ILL.jpg,Middle Bronze Age palstave,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/63816_FB09AD_MBA_PalstaveAxe_ILL.jpg,https://finds.org.uk/images/thumbnails/1156120.jpg
984922,Bracelet,Bronze Age,Bronze Age,BRONZE AGE,-1150,-800,"A fragment of a gold penannular bracelet of Late Bronze Age date (1150-800 BC). The object is circular sectioned and slightly curved in plan with transverse cuts at both ends. One of the cuts in not clean and the object appears to have ben initially cut, with the remaining 50% of the bar being broken off. There are some minor shallow gouges in the surface of the object. 



Length: 58.42mm, Diameter: 5.02mm, Weight: 17.0g 



The original form would likely have been similar to LEIC-A3A9AE.



Several similar fragments of goldwork have been recovered from hoards containing diagnostically Bronze Age objects (e.g. Poulton, Gloucestershire: Treasure case 2004 T17 and the Fitzleroi Farm, West Sussex, hoard: BM accession nos. 1996, 0902.1-42). Those hoards, and several others recorded in recent years, contain fragments of gold that has been snipped with a pincer like instrument, similar to the Calbourne fragment. The shape of the terminal is relatively universal but can be compared to other round section bar bracelets of Bronze Age date (e.g, with 2011 T926 (CAM-08B4E0) cf. Taylor 1980. Furthermore, the composition of the gold does not disagree with a Later Bronze Age date.



Non-destructive X-ray fluorescence analysis shows a composition of 78.07% gold, 15.47% silver and 5.67% copper.",The object contains a minimum of 10% precious metal and is over 300 years old. Consequently it qualifies as Treasure under the stipulations of the Treasure Act 1996 in terms of both age and precious metal content.,3,Gold,,Submitted for consideration as Treasure,Metal detector,,,2019T1165,,17,,5.02,,58.42,1,Ellie Cox,Ellie Cox,East Midlands,Northamptonshire,South Northamptonshire,Little Houghton,SP8059,From finder,52.2234064,-0.83027201,NARC-10B4B1,,2019T1165.jpg,NARC-10B4B1 : 2019-T1165 : Bracelet,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/elliecox05/2019T1165.jpg,https://finds.org.uk/images/thumbnails/1087020.jpg
985139,Casting Waste,Bronze Age,Bronze Age,MEDIEVAL,-2350,1539,"Fragment of Bronze Age to medieval copper alloy casting waste, or possibly a poor-quality bun ingot. It has two convex faces which meet each other at a curved edge. The rest of surfaces appear to be irregularly-shaped breaks, which are not recent.



The object is heavy for its size, and this may suggest some lead content. It has three holes on one of the broken sides, and several smaller ones on one of the convex sides, probably caused by escaping gas. There are other shallower holes on one of the convex sides, which may be the imprints of grit or small stone pebbles that the molten metal dropped onto. There is one small pebble remaining in one of these holes.



Length: 49.5mm. Width: 40.5mm. Height: 24.0mm. Weight: 132g",,4,Copper alloy,,Returned to finder,Metal detector,2018-05-31T23:00:00Z,2018-07-30T23:00:00Z,,,132,,,24,49.5,1,Andrew Williams,Andrew Williams,,Hertfordshire,North Hertfordshire,Reed,TL3635,From finder,51.99679743,-0.0204675,NMS-25A349,,Hertfordshire_25A349_BA_CastingWaste.jpg,Fragment of Bronze Age to medieval copper alloy casting waste,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/Hertfordshire_25A349_BA_CastingWaste.jpg,https://finds.org.uk/images/thumbnails/1085663.jpg
985454,Blade,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1200,"A Middle Bronze Age copper- alloy blade fragment, dating to c 1500 - 1200 BC. It is triangular in shape and lozengiform in cross section. There are traces of a central midrib extending to the tip on both faces. It is possibly from a rapier or sword.

Length: 24.97 mm

Width: 13.88 mm

Thickness: 2.41 mm

Weight: 2.15 g",,4,Copper alloy,,Returned to finder,Metal detector,,,,,2.15,,,2.41,24.97,1,Megan Gard,Megan Gard,South West,Wiltshire,Wiltshire,Winterbourne,SU1636,GPS (from the finder),51.12306306,-1.77276081,DOR-772FCD,,772FCD.jpg,Bronze Age sword tip,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/meggard1/772FCD.jpg,https://finds.org.uk/images/thumbnails/1085380.jpg
