objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-31184,580,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,"Fox I., 1",B.M. 43. 12-26. 5,1843. 12-26. 5,,British Museum,"Ireland, Co. Tyrone, Ballygawley",,,,Ballygawley,,Ireland,County Tyrone,"Ballygawley, Dungannon, Dungannon And South Tyrone Bt70, United Kingdom",54.46274,-7.028188,,NA,NA,NA,,,,,,,,,,,,"Fox, PPS II (1939), 245 no. 33., Arch. J. II ( ) 186",,Denis Antoine,https://farm9.staticflickr.com/8608/16662049435_91c25f0b47_q.jpg,https://farm9.staticflickr.com/8608/16662049435_91c25f0b47_b.jpg,https://www.flickr.com/photos/MicroPasts/16662049435,superuser,irishB10
BAI-14856,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"Pitt Rivers Museum, Farnham",,,Pitt Rivers Museum,"England,Derbyshire,Derby (near),Label: said to have been found near, etc.",,,,Derby,,England,Derbyshire,"Derby, Derby, UK",52.9212617,-1.4761491,,NA,NA,NA,151,30,21,57,,Smooth. Dark bronze.,21,"Width: blade 21mm; socket 30mm; 24mm,Thickness: socket 21mm,Weight: 56.7 gms",,,Edge indented. Pry socket closed. Ref. green section.,"Fon. PPS 1939, No. 10, fig 2.",,Joellen McGann,https://farm4.staticflickr.com/3881/15013270777_3c94244dd9_q.jpg,https://farm4.staticflickr.com/3881/15013270777_3c94244dd9_b.jpg,https://www.flickr.com/photos/MicroPasts/15013270777,superuser,A8tools
BAI-15073,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,Fox. I A,"British Museum, 1904.10-21.1",1904.10-21.1,,British Museum,"England,Suffolk,Icklingham,Holywell Row",,,,Icklingham,,England,Suffolk,"Holywell Row, Bury Saint Edmunds, Suffolk Ip28, UK",52.3666702,0.5105745,,NA,NA,NA,,,,,,,,,,,,"Fox, PPS, II (1939), 243, no. 15, fig. 5",New drawing available.,Joellen McGann,https://farm4.staticflickr.com/3877/15199422722_4085095c97_q.jpg,https://farm4.staticflickr.com/3877/15199422722_4085095c97_b.jpg,https://www.flickr.com/photos/MicroPasts/15199422722,superuser,A8tools
BAI-14931,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"British Museum, W.G. 1776",WG.1776,H_WG-1776,British Museum,"England,Greater London,R. Thames,Isleworth - Sion Reach,Richmond upon Thames",,,river,Isleworth,Hounslow,England,Greater London,"Richmond, Richmond, Greater London, UK",51.4613531,-0.3032767,,NA,NA,NA,152,25,,,,,,,,,,"Fox, PPS 11 (1939), no. 11.",New drawing available.,Joellen McGann,https://farm4.staticflickr.com/3884/15196783651_6ea41953ba_q.jpg,https://farm4.staticflickr.com/3884/15196783651_6ea41953ba_b.jpg,https://www.flickr.com/photos/MicroPasts/15196783651,only good record,A8tools
BAI-29649,727,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum,  W.G. 1776",WG.1776,H_WG-1776,British Museum,"Greater London, R. Thames, Richmond-upon-Thames, Isleworth, Syon Reach",,,river,Isleworth,Hounslow,England,Greater London,"Isleworth, Greater London, UK",51.4683558,-0.3263111,"TQ 16, 75",NA,NA,NA,152,25,,,,,,,,,,"Fox, P.P.S. (1939), 243, no. 11",,Marla Walcott,https://farm8.staticflickr.com/7318/16441709305_389ff774c7_q.jpg,https://farm8.staticflickr.com/7318/16441709305_389ff774c7_b.jpg,https://www.flickr.com/photos/MicroPasts/16441709305,most detailed record,singleA18
BAI-15013,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"Norwich Castle Museum, Acc. No. 11.934",11.934,,Norwich Castle Museum,"England,Norfok,Norwich,Corner of Eaton Road and Newmarket,1934",,,,Norwich,,England,Norfolk,"Eaton Road, Norwich, Norwich, Norfolk Nr4, UK",52.6154727,1.2706123,,NA,NA,1934,,,,,,,,,,"None, but may have come from modern tip.",Redrawn (new card),"P.P.S. V, 1939, p. 222-248, Fig. 1, Pl. XXV, 14,BA Metalwork in NCM, 1966, Fig. 92",Fox (PPS V) regards as modern import from Ireland.,Joellen McGann,https://farm4.staticflickr.com/3841/15013243678_105315420f_q.jpg,https://farm4.staticflickr.com/3841/15013243678_105315420f_b.jpg,https://www.flickr.com/photos/MicroPasts/15013243678,superuser,A8tools
BAI-14930,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"British Museum, W.G. 1777",WG.1777,H_WG-1777,British Museum,"England,Greater London,Richmond,R. Thames,Barn Elms",,,river,Richmond,,England,Greater London,"Richmond, Richmond, Greater London, UK",51.4613531,-0.3032767,,NA,NA,NA,,,,,,,,,,,,"Fox, PPS 11 (1939), 243, no. 16, fig.5",New drawing available.,Joellen McGann,https://farm4.staticflickr.com/3854/15013244147_f90bf9cfba_q.jpg,https://farm4.staticflickr.com/3854/15013244147_f90bf9cfba_b.jpg,https://www.flickr.com/photos/MicroPasts/15013244147,only good record,A8tools
BAI-29647,727,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum,  W.G. 1777",WG.1777,H_WG-1777,British Museum,"Greater London, R. Thames, Richmond-upon-Thames, Barn Elms",,,river,Richmond,,England,Greater London,"Richmond, Richmond, Greater London, UK",51.4613531,-0.3032767,"TQ 17, 74",NA,NA,NA,136,49,,,,,,,,,,"Fox, P.P.S. (1939, 243 no.  16, fig. 5.",,Marla Walcott,https://farm9.staticflickr.com/8601/16439936111_452d9226eb_q.jpg,https://farm9.staticflickr.com/8601/16439936111_452d9226eb_b.jpg,https://www.flickr.com/photos/MicroPasts/16439936111,most detailed record,singleA18
BAI-14806,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"Private Collection,Dr. Henry Bergh, 18, Thames Side, Staines, Middlesex.",,,Private Collection,"England,Surrey (Berkshire),Runnymede,Thames,1/4 ile upstream from Bell Weir Lock,July 1961,Found on Thames bank in the gravel rim about 2"" of water within 3"" of the dredger passing site.",,,river,Runnymede,,England,Surrey,"Runnymede, Windsor Road, Old Windsor, Surrey Sl4 2jl, UK",51.4484345,-0.5677449,,NA,7,1961,140,30,,,Dark brown patina with few green spots. Metal showing through at the edges and on top of ribs.,Slightly pitted.,4,,Bronze,,End of socket broken off. Remains of one rivet hole with a rivet inside. Remains of wooden haft adhering to the inside of the socket. Blade decorated with three ribs running on both sides. Tip of blade broken off. Cutting edge almost as sharp as the back edge. Both edges rather worn.,,EMS (63),Joellen McGann,https://farm4.staticflickr.com/3921/15199479782_2aed732601_q.jpg,https://farm4.staticflickr.com/3921/15199479782_2aed732601_b.jpg,https://www.flickr.com/photos/MicroPasts/15199479782,superuser,A8tools
BAI-14834,433,Socketed sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"Museum of Archaeology, Cambridge,Presented by Rev. E. W. Cory, 1862",,,MAA Cambridge,"England,Cambridgeshire,Stretham Fen",,,fenland,Stretham,,England,Cambridgeshire,"Stretham, Cambridgeshire, UK",52.3395647,0.223197236027323,,NA,NA,NA,135,44,23,92,Green patina of several shades.,Slightly rough. 2 deep corroded pits on one side of blade.,24,Width: blade 23mm; socket 43.5mm x 24mm (thickest end),,,Sharp on both sides. Four holes in socket for two pins. Slight indication of 3 ribs down the blade. Slightly conical shaped socket.,"Mentioned by Evans, p. 199,Prehistoric Bronzes, 115, No catalogue.,Bronzes 28. Numbers can be found in a catalogue called ""Museum of Archaeology"".,Cambridge Antiquarian Society Catalogue 171, 1884",,Joellen McGann,https://farm4.staticflickr.com/3861/15196815301_f2ec7bfceb_q.jpg,https://farm4.staticflickr.com/3861/15196815301_f2ec7bfceb_b.jpg,https://www.flickr.com/photos/MicroPasts/15196815301,superuser,A8tools
BAI-29664,727,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum, 1904  11-30. 1.",1904  11-30. 1.,,British Museum,"R. Thames, Bucks., Taplow",,,river,Taplow,Buckinghamshire,England,Buckinghamshire,"Taplow, Buckinghamshire, UK",51.5447992,-0.683089434829654,"SU 91, 82",NA,NA,NA,149,25,,,,,,,,,,"Fox, P.P.S. (1939), 243, no. 8, fig. 5.",,Marla Walcott,https://farm8.staticflickr.com/7378/16254301480_c88fb4bbb6_q.jpg,https://farm8.staticflickr.com/7378/16254301480_c88fb4bbb6_b.jpg,https://www.flickr.com/photos/MicroPasts/16254301480,most detailed record,singleA18
BAI-27663,64,SOCKETED SICKLE,,,NA,Bronze Age,p0gjgrs6qb2,"Fox, I, Thames","BM. 1904, 11-30, 1.","1904, 11-30, 1.",,British Museum,"England,R. Thames,Taplow",,,river,Taplow,Buckinghamshire,England,Buckinghamshire,"Taplow, Buckinghamshire, UK",51.5447992,-0.683089434829654,,NA,NA,NA,,,,,,,,,,,,"Fox, PPS II (1939), 243 no. 8 fig. 5.",New drawing available,Hugh Fiske,https://farm8.staticflickr.com/7479/15323784984_1677af3231_q.jpg,https://farm8.staticflickr.com/7479/15323784984_1677af3231_b.jpg,https://www.flickr.com/photos/MicroPasts/15323784984,superuser,toolsA8
BAI-29609,580,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum, 62.12-9.2",1962.12-9.2,,British Museum,No provenance,,,,,,,,,51.3798,-1.6028,,NA,NA,NA,127,28,,,,,,,,,Ribbed blade. V-ribson socket.,"Fox, P.P.S. (1939), 246 no. 45",C1,Denis Antoine,https://farm8.staticflickr.com/7350/16255792247_fea9c81b3e_q.jpg,https://farm8.staticflickr.com/7350/16255792247_fea9c81b3e_b.jpg,https://www.flickr.com/photos/MicroPasts/16255792247,superuser,singleA18
BAI-27666,64,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"Brentford Public Library,Layton Colln. O 1253,Now in London Museum.",O1253,,Museum of London,"THAMES?,locality unknown (believed Thames)",,,river,,,England,,,51.5322,-0.688,,NA,NA,NA,139,"blade 25, socket 26, length of socket 44",,,"brownish green, but most has been removed.","slightly pitted, A little slight encrustment.","blade 3.25, socket 24",,,,,,Inacc.,Hugh Fiske,https://farm9.staticflickr.com/8608/15945383592_efc4d8ac5d_q.jpg,https://farm9.staticflickr.com/8608/15945383592_efc4d8ac5d_b.jpg,https://www.flickr.com/photos/MicroPasts/15945383592,superuser,toolsA8
BAI-29627,580,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum, 1904. 10-21. 1.",1904. 10-21. 1.,,British Museum,"Suffolk, Icklingham, Holywell Row.",,,,,,England,Suffolk,"Holywell Row, Bury Saint Edmunds, Suffolk Ip28, United Kingdom",52.3666702,0.5105745,TL 77 72,NA,NA,NA,107,18,,,,,,,,,,,CI,Denis Antoine,https://farm8.staticflickr.com/7354/15821644043_57c5c7c90d_q.jpg,https://farm8.staticflickr.com/7354/15821644043_57c5c7c90d_b.jpg,https://www.flickr.com/photos/MicroPasts/15821644043,superuser,singleA18
BAI-15010,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"Norwich Castle Museum,S. Woodward Collection 1838,Catalogue of Antiquities No.","307,59.38",,Norwich Castle Museum,"England,Norfolk,Locality unknown, probably Norfolk",,,,,,England,Norfolk,"Norfolk, UK",52.614,0.8864,,NA,NA,NA,120,22,13,73,,,4,"Width: blade 13mm; 21mm; socket 22mm; 20mm,Thickness: blade 4mm; socket 16mm",Bronze,,A double edged blade - the socket has a rivet hole.,"Proc. Soc. Antiquaries, Vol. III (1864-67), p. 335.,Evans' B.I. (1881), p. 199,Victoria History of Norfolk, Vol. I, 1901., p. 270,Fox, PPS, 1939, pp. 222-248 pl. XXXVI 12.,BA Metalwork in NCM, 1966, Fig 90",Drawing retouched,Joellen McGann,https://farm6.staticflickr.com/5585/15199434752_8438d38358_q.jpg,https://farm6.staticflickr.com/5585/15199434752_8438d38358_b.jpg,https://www.flickr.com/photos/MicroPasts/15199434752,superuser,A8tools
BAI-31223,580,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,I. A,B.M. W.G. 1613.,WG.1613,H_WG-1613,British Museum,"Ireland, Co. Derry, Garvagh",,,,,,Ireland,Coleraine,"Garvagh, Coleraine, Coleraine Bt51, United Kingdom",54.982536,-6.6877148,,NA,NA,NA,,,,,,,,,,,,"Fox, PPS II (1939), 245 no. 30, fig. 5.",,Denis Antoine,https://farm9.staticflickr.com/8668/16474636750_abe5cdef06_q.jpg,https://farm9.staticflickr.com/8668/16474636750_abe5cdef06_b.jpg,https://www.flickr.com/photos/MicroPasts/16474636750,superuser,irishB10
BAI-31222,580,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum. WG 1613",WG 1613,H_WG-1613,British Museum,"Ireland, Co. Derry, Carvagh",,,,,,Ireland,Coleraine,"Garvagh, Coleraine, Coleraine Bt51, United Kingdom",54.982536,-6.6877148,,NA,NA,NA,93,socket 25,,,,,,,,,,,,Denis Antoine,https://farm9.staticflickr.com/8671/16475899579_0fb07151ae_q.jpg,https://farm9.staticflickr.com/8671/16475899579_0fb07151ae_b.jpg,https://www.flickr.com/photos/MicroPasts/16475899579,superuser,irishB10
BAI-31324,580,Socketed Sickle,38,,NA,Bronze Age,p0gjgrs6qb2,,Alnwick Castle No. 440.,440,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,89,33,,64.6,Dark brown.,smooth,20,,,,,,,Denis Antoine,https://farm9.staticflickr.com/8669/16662039075_f698d83b1d_q.jpg,https://farm9.staticflickr.com/8669/16662039075_f698d83b1d_b.jpg,https://www.flickr.com/photos/MicroPasts/16662039075,superuser,irishB10
BAI-31320,580,Socketed Sickle,37,,NA,Bronze Age,p0gjgrs6qb2,,Alnwick Castle No. 441.,441,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,129,64; dia. of socket 32 by 26,,95.4,brown.,smooth,,,,,,,,Denis Antoine,https://farm9.staticflickr.com/8603/16662039315_294a87a04d_q.jpg,https://farm9.staticflickr.com/8603/16662039315_294a87a04d_b.jpg,https://www.flickr.com/photos/MicroPasts/16662039315,superuser,irishB10
BAI-31319,580,Socketed Sickle,36,,NA,Bronze Age,p0gjgrs6qb2,,Alnwick Castle No. 439.,439,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,122,34,,92.3,brown.,Rough,18,,,,Socket edge very rough. Hole in base of socket.,,36,Denis Antoine,https://farm9.staticflickr.com/8605/16636102396_b3d78f795a_q.jpg,https://farm9.staticflickr.com/8605/16636102396_b3d78f795a_b.jpg,https://www.flickr.com/photos/MicroPasts/16636102396,superuser,irishB10
BAI-31322,580,Socketed Sickle,35,,NA,Bronze Age,p0gjgrs6qb2,,"John Holmes Collection, City Art Gallery, Leeds., Cat. No. 261., (Wardell Collection)",261,,"City Art Gallery, Leeds",Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,,socket 31; blade 28,,135,no patina,,socket 21,,,,"Double edged, & with high midrib down centre of blade, rivet hole through socket.","Evans, p. 201.",,Denis Antoine,https://farm9.staticflickr.com/8673/16475891899_70259c11b0_q.jpg,https://farm9.staticflickr.com/8673/16475891899_70259c11b0_b.jpg,https://www.flickr.com/photos/MicroPasts/16475891899,superuser,irishB10
BAI-31321,580,Socketed Sickle,46,,NA,Bronze Age,p0gjgrs6qb2,,"Norwich Castle Museum, Beloe Collection 34. 22. 08., Catalogue of Antiquities no. 300.",34. 22. 08 300.,,Norwich Castle Museum,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,97,blade 23; socket 33,,71,,,blade 5; socket 22,,,,End of blade is missing. One rivet hole through socket.,,,Denis Antoine,https://farm9.staticflickr.com/8640/16475891959_60f2d0f79a_q.jpg,https://farm9.staticflickr.com/8640/16475891959_60f2d0f79a_b.jpg,https://www.flickr.com/photos/MicroPasts/16475891959,superuser,irishB10
BAI-15164,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,"Fox I, 2","British Museum, 63.12-9.2,(ex-Museum of Practical Geology),London",1863.12-9.2,,British Museum,No provenance,,,,,,,,,NA,NA,,NA,NA,NA,,,,,,,,,,,"Ribbed blade, V-ribs on socket.","Fox, PPS, 11 (1939), 246, no. 45",New drawing available.,Joellen McGann,https://farm6.staticflickr.com/5569/15013110370_8a49726af6_q.jpg,https://farm6.staticflickr.com/5569/15013110370_8a49726af6_b.jpg,https://www.flickr.com/photos/MicroPasts/15013110370,superuser,A8tools
BAI-15165,433,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"Brentford Free Library,Layton Collection 01254,Now in Museum of London",1254,,Museum of London,Locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,115,49,26,,Mud coloured dull brown - light soil adheres,,5,"Width: blade 25.5mm; socket 49mm (length); 22.5mm (mouth),Thickness; blade 5mm; socket 22.5mm",,,,,,Joellen McGann,https://farm4.staticflickr.com/3917/15176762856_a04d78a13c_q.jpg,https://farm4.staticflickr.com/3917/15176762856_a04d78a13c_b.jpg,https://www.flickr.com/photos/MicroPasts/15176762856,superuser,A8tools
BAI-31323,580,Socketed Sickle,,Fragment,NA,Bronze Age,p0gjgrs6qb2,Fox. I. var.,BM. 54. 12-27. 39,1854.12-27.39,,British Museum,"? Ireland, south.",,,,,,Ireland,,,NA,NA,,NA,NA,NA,,,,,,,,,,,Blade broken off. Continuous curved back.,Not in Fox 1939.,,Denis Antoine,https://farm9.staticflickr.com/8636/16042114373_a446a4e60b_q.jpg,https://farm9.staticflickr.com/8636/16042114373_a446a4e60b_b.jpg,https://www.flickr.com/photos/MicroPasts/16042114373,superuser,irishB10
BAI-31318,580,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum 54.12-27.39",1854.12-27.39,,British Museum,Probably S. Ireland,,,,,,Ireland,,,NA,NA,,NA,NA,NA,101,30,,,,,,,,,,,KW,Denis Antoine,https://farm9.staticflickr.com/8674/16661010022_3b8bd438ed_q.jpg,https://farm9.staticflickr.com/8674/16661010022_3b8bd438ed_b.jpg,https://www.flickr.com/photos/MicroPasts/16661010022,superuser,irishB10
BAI-27664,64,Socketed Sickle,,,NA,Bronze Age,p0gjgrs6qb2,,"Ashmolean Museum, Oxford,Evans Collection, 1927.2401.,Forman Sale, 1900, Lot 496.",1927.2401,,Ashmolean Museum,"England,Thames?",,,river,,,England,Surrey,,NA,NA,,NA,NA,NA,134,"Height 60,Section in ref.",,128.11,Dirty,,20,,,,2 rivet holes,PPS 1939 No 1 fig 4,,Hugh Fiske,https://farm8.staticflickr.com/7567/15946059235_b8bb9689f1_q.jpg,https://farm8.staticflickr.com/7567/15946059235_b8bb9689f1_b.jpg,https://www.flickr.com/photos/MicroPasts/15946059235,superuser,toolsA8
